measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Delaware,Female,All ages,Opioid use disorders,Rate,1995,1.5488631173051006,1.7585483540234743,1.3664092496247047
Deaths,Delaware,Both,All ages,Opioid use disorders,Rate,1995,3.0577844791027755,3.424472420704582,2.6908337511447136
Deaths,South Dakota,Male,All ages,Opioid use disorders,Rate,1995,1.0445260720511227,1.2049579590450339,0.9014850890701999
Deaths,South Dakota,Female,All ages,Opioid use disorders,Rate,1995,0.5885891263747817,0.6690061466622561,0.5125524748653497
Deaths,South Dakota,Both,All ages,Opioid use disorders,Rate,1995,0.8139285471457831,0.9116381830922099,0.7229921488886124
Deaths,Vermont,Male,All ages,Opioid use disorders,Rate,1995,2.4327517155768117,2.758481814741845,2.120961616814254
Deaths,Vermont,Female,All ages,Opioid use disorders,Rate,1995,0.915355311983331,1.0360630724246331,0.8022082543175634
Deaths,Vermont,Both,All ages,Opioid use disorders,Rate,1995,1.6601750938654014,1.8627625716238065,1.477253634029592
Deaths,Nebraska,Male,All ages,Opioid use disorders,Rate,1995,1.0917775722444814,1.2461905143665264,0.9609715278990667
Deaths,Nebraska,Female,All ages,Opioid use disorders,Rate,1995,0.7168721671382251,0.8053710908591328,0.6354314016880238
Deaths,Nebraska,Both,All ages,Opioid use disorders,Rate,1995,0.9006753795930167,1.0098642894605194,0.8041582610113239
Deaths,Iowa,Male,All ages,Opioid use disorders,Rate,1995,1.207838736588526,1.379214313360677,1.0475553303506755
Deaths,Iowa,Female,All ages,Opioid use disorders,Rate,1995,0.7021031361620178,0.7930175046265235,0.6204680552053939
Deaths,Iowa,Both,All ages,Opioid use disorders,Rate,1995,0.9485823227993593,1.055506404133738,0.8451231466544984
Deaths,Michigan,Male,All ages,Opioid use disorders,Rate,1995,2.710715602158857,3.1203276764904073,2.3540559646831842
Deaths,Michigan,Female,All ages,Opioid use disorders,Rate,1995,1.3290571370279154,1.4868002167418963,1.1825536608584715
Deaths,Michigan,Both,All ages,Opioid use disorders,Rate,1995,2.0035506196795567,2.2659981391428135,1.771878799280442
Deaths,New York,Male,All ages,Opioid use disorders,Rate,1995,5.7643741903256425,6.554503466592234,5.087359464176063
Deaths,New York,Female,All ages,Opioid use disorders,Rate,1995,1.4445232132675523,1.62985993328366,1.2800501121770314
Deaths,New York,Both,All ages,Opioid use disorders,Rate,1995,3.523174698176603,3.9575048293476414,3.126339941058947
Deaths,Utah,Male,All ages,Opioid use disorders,Rate,1995,1.7396608785430814,2.007327944527225,1.5127734986468835
Deaths,Utah,Female,All ages,Opioid use disorders,Rate,1995,0.8883217532549873,1.0162530593799892,0.7797316181737222
Deaths,Utah,Both,All ages,Opioid use disorders,Rate,1995,1.3131063830790755,1.4874281089922736,1.1675004671838538
Deaths,West Virginia,Male,All ages,Opioid use disorders,Rate,1995,2.194732348558724,2.5180561000951722,1.9294514365115911
Deaths,West Virginia,Female,All ages,Opioid use disorders,Rate,1995,1.3040820478934958,1.4658544894903316,1.1636567120697163
Deaths,West Virginia,Both,All ages,Opioid use disorders,Rate,1995,1.7335646334014734,1.9363918947918122,1.5576943288377956
Deaths,Alaska,Male,All ages,Opioid use disorders,Rate,1995,3.470476245393482,3.9926796922121275,3.0113503368597945
Deaths,Alaska,Female,All ages,Opioid use disorders,Rate,1995,1.6242723805268273,1.8693840729779891,1.4132903481624588
Deaths,Alaska,Both,All ages,Opioid use disorders,Rate,1995,2.5887833195688557,2.9457992984805488,2.2767025485682675
Deaths,Illinois,Male,All ages,Opioid use disorders,Rate,1995,4.414379851342851,4.972244647525392,3.8913270389824923
Deaths,Illinois,Female,All ages,Opioid use disorders,Rate,1995,1.332057655289403,1.4921255046187276,1.1862524657701592
Deaths,Illinois,Both,All ages,Opioid use disorders,Rate,1995,2.836095748467825,3.183050321032894,2.5180327694441123
Deaths,Indiana,Male,All ages,Opioid use disorders,Rate,1995,1.574957571704926,1.7907283048714793,1.3786369065508293
Deaths,Indiana,Female,All ages,Opioid use disorders,Rate,1995,0.9046189142027703,1.0083694430282355,0.8060116458870197
Deaths,Indiana,Both,All ages,Opioid use disorders,Rate,1995,1.231735095423179,1.3812096060283967,1.0967866861408126
Deaths,Georgia,Male,All ages,Opioid use disorders,Rate,1995,2.109321114539956,2.434195433741987,1.85397055166596
Deaths,Georgia,Female,All ages,Opioid use disorders,Rate,1995,1.122961922533539,1.2715745517727661,0.9924111952682493
Deaths,Georgia,Both,All ages,Opioid use disorders,Rate,1995,1.605898167520572,1.8254618141805712,1.426579893902583
Deaths,Ohio,Male,All ages,Opioid use disorders,Rate,1995,2.2089059386274075,2.5090519855348035,1.9250283883460484
Deaths,Ohio,Female,All ages,Opioid use disorders,Rate,1995,1.064373813880388,1.1950404826099708,0.9492537023227059
Deaths,Ohio,Both,All ages,Opioid use disorders,Rate,1995,1.618200321212488,1.8192791335861556,1.4366816595688536
Deaths,Missouri,Male,All ages,Opioid use disorders,Rate,1995,2.4506492171841727,2.8025353683553735,2.143796021347359
Deaths,Missouri,Female,All ages,Opioid use disorders,Rate,1995,1.130372162558835,1.2622803309913417,1.0085935992808996
Deaths,Missouri,Both,All ages,Opioid use disorders,Rate,1995,1.769543015837652,1.9848496207268413,1.5736822625119935
Deaths,Arizona,Male,All ages,Opioid use disorders,Rate,1995,5.467525617728178,6.226459368200712,4.782089257541502
Deaths,Arizona,Female,All ages,Opioid use disorders,Rate,1995,1.6680898647873328,1.8896714069565075,1.4786597929729095
Deaths,Arizona,Both,All ages,Opioid use disorders,Rate,1995,3.556825750419668,4.005565280632126,3.1560095640020234
Deaths,Kansas,Male,All ages,Opioid use disorders,Rate,1995,1.6199497499895619,1.8413842145386712,1.4054456619538391
Deaths,Kansas,Female,All ages,Opioid use disorders,Rate,1995,0.8691205720587575,0.9763257108862851,0.7708193731024849
Deaths,Kansas,Both,All ages,Opioid use disorders,Rate,1995,1.2388294522798653,1.38194686734365,1.0969933716420952
Deaths,Texas,Male,All ages,Opioid use disorders,Rate,1995,2.9490863964360687,3.3450983994646033,2.6117492933092867
Deaths,Texas,Female,All ages,Opioid use disorders,Rate,1995,1.111890023693785,1.2437216550473407,0.9975014619641285
Deaths,Texas,Both,All ages,Opioid use disorders,Rate,1995,2.0212331946493953,2.275135927202449,1.805472925163705
Deaths,Washington,Male,All ages,Opioid use disorders,Rate,1995,4.741712993658096,5.351265497810773,4.154396491218584
Deaths,Washington,Female,All ages,Opioid use disorders,Rate,1995,1.7502772164148062,1.9766106049639103,1.560229197257913
Deaths,Washington,Both,All ages,Opioid use disorders,Rate,1995,3.238000035480013,3.6360571314676147,2.869319744690306
Deaths,North Dakota,Male,All ages,Opioid use disorders,Rate,1995,0.9175597182018203,1.0443586659892907,0.7995397763641338
Deaths,North Dakota,Female,All ages,Opioid use disorders,Rate,1995,0.448441596025657,0.5014082094734412,0.3960371393989488
Deaths,North Dakota,Both,All ages,Opioid use disorders,Rate,1995,0.6817989603296076,0.7595962025373978,0.6093404188189988
Deaths,Maine,Male,All ages,Opioid use disorders,Rate,1995,2.4617558327915794,2.812533374822511,2.1463165739831793
Deaths,Maine,Female,All ages,Opioid use disorders,Rate,1995,1.1315055697557173,1.2750676920311876,1.0011335245537496
Deaths,Maine,Both,All ages,Opioid use disorders,Rate,1995,1.7796832825684474,1.998330308997242,1.5802661769429025
Deaths,New Jersey,Male,All ages,Opioid use disorders,Rate,1995,6.376065286643616,7.175759707407585,5.645858577759064
Deaths,New Jersey,Female,All ages,Opioid use disorders,Rate,1995,1.4873538051547521,1.678008208776801,1.3197627273557873
Deaths,New Jersey,Both,All ages,Opioid use disorders,Rate,1995,3.8582804917605777,4.308216245307546,3.433737896758308
Deaths,Virginia,Male,All ages,Opioid use disorders,Rate,1995,2.6778862940505856,3.058372056257946,2.3426428415874017
Deaths,Virginia,Female,All ages,Opioid use disorders,Rate,1995,0.8841586669404324,0.9879217853882173,0.7834746069257629
Deaths,Virginia,Both,All ages,Opioid use disorders,Rate,1995,1.7650691607885527,1.9836295541337816,1.557954565408285
Deaths,Wyoming,Male,All ages,Opioid use disorders,Rate,1995,2.138745047224662,2.426546015257284,1.8687984611784665
Deaths,Wyoming,Female,All ages,Opioid use disorders,Rate,1995,1.3896264582909326,1.594676500068818,1.2170489732887768
Deaths,Wyoming,Both,All ages,Opioid use disorders,Rate,1995,1.7642029145897133,1.9762717486575228,1.5692799053635187
Deaths,Louisiana,Male,All ages,Opioid use disorders,Rate,1995,2.3430156409449796,2.6554825391142605,2.0534826124223318
Deaths,Louisiana,Female,All ages,Opioid use disorders,Rate,1995,1.1351478687636816,1.2722980242423085,1.0112340191581128
Deaths,Louisiana,Both,All ages,Opioid use disorders,Rate,1995,1.7176833188587441,1.9148116918946136,1.5216742636142793
Deaths,Nevada,Male,All ages,Opioid use disorders,Rate,1995,4.294085947303027,4.887867734900224,3.7823578719298707
Deaths,Nevada,Female,All ages,Opioid use disorders,Rate,1995,2.0235165128379764,2.2900854644667112,1.806942522632332
Deaths,Nevada,Both,All ages,Opioid use disorders,Rate,1995,3.182872913915367,3.602384648650274,2.840337106969731
Deaths,North Carolina,Male,All ages,Opioid use disorders,Rate,1995,2.135506466805334,2.4194067924330196,1.8804231596206478
Deaths,North Carolina,Female,All ages,Opioid use disorders,Rate,1995,1.0021129194225393,1.1234718568111124,0.9005002923340217
Deaths,North Carolina,Both,All ages,Opioid use disorders,Rate,1995,1.5556101998853007,1.7455616084135392,1.3907290805133816
Deaths,Wisconsin,Male,All ages,Opioid use disorders,Rate,1995,1.6502165523552685,1.8827787450840765,1.43960694782274
Deaths,Wisconsin,Female,All ages,Opioid use disorders,Rate,1995,0.8959242267025675,1.0008798668716048,0.7986294313636363
Deaths,Wisconsin,Both,All ages,Opioid use disorders,Rate,1995,1.2670123248228389,1.422894640140011,1.1335506445529597
Deaths,Kentucky,Male,All ages,Opioid use disorders,Rate,1995,2.2751926544663457,2.6030021049646903,1.9831664242839342
Deaths,Kentucky,Female,All ages,Opioid use disorders,Rate,1995,1.4182577060519685,1.6085776863840187,1.2583556849524529
Deaths,Kentucky,Both,All ages,Opioid use disorders,Rate,1995,1.8351269245541457,2.0664698064292377,1.6229918424566125
Deaths,New Mexico,Male,All ages,Opioid use disorders,Rate,1995,7.979237959033018,9.079840411370377,6.964758390167398
Deaths,New Mexico,Female,All ages,Opioid use disorders,Rate,1995,2.1844415523483187,2.4590281187567853,1.939706199001255
Deaths,New Mexico,Both,All ages,Opioid use disorders,Rate,1995,5.035896969318957,5.653882277262715,4.465428780837081
Deaths,Arizona,Male,All ages,Opioid use disorders,Rate,1996,6.152506109547451,6.976584014082259,5.410479394993593
Deaths,Arizona,Female,All ages,Opioid use disorders,Rate,1996,1.8426083635953376,2.0836077076465487,1.6369315887387603
Deaths,Arizona,Both,All ages,Opioid use disorders,Rate,1996,3.987742304637211,4.463487478708529,3.5410638541609964
Deaths,Colorado,Male,All ages,Opioid use disorders,Rate,1996,3.5604127015767215,4.048820207074203,3.104552146892823
Deaths,Colorado,Female,All ages,Opioid use disorders,Rate,1996,1.4997990713660891,1.6962020605075983,1.3358277511961116
Deaths,Colorado,Both,All ages,Opioid use disorders,Rate,1996,2.5310829387586833,2.848779313367161,2.2534535374717737
Deaths,Michigan,Male,All ages,Opioid use disorders,Rate,1996,2.988182840897133,3.43084797469015,2.610773944225725
Deaths,Michigan,Female,All ages,Opioid use disorders,Rate,1996,1.4130245358615123,1.587968217249626,1.2563226489098063
Deaths,Michigan,Both,All ages,Opioid use disorders,Rate,1996,2.1828484907134977,2.461244591835517,1.9434345808096398
Deaths,Wyoming,Male,All ages,Opioid use disorders,Rate,1996,2.266475076435282,2.592974671166842,1.9637588037128293
Deaths,Wyoming,Female,All ages,Opioid use disorders,Rate,1996,1.483050880389077,1.6877783185935984,1.3002736524808793
Deaths,Wyoming,Both,All ages,Opioid use disorders,Rate,1996,1.8751550741862533,2.0950147431120825,1.6590255674897274
Deaths,North Dakota,Male,All ages,Opioid use disorders,Rate,1996,0.9914492832371006,1.139998785333502,0.869131677171863
Deaths,North Dakota,Female,All ages,Opioid use disorders,Rate,1996,0.5112248021969614,0.5747920423025886,0.45451268627629166
Deaths,North Dakota,Both,All ages,Opioid use disorders,Rate,1996,0.7501385831269508,0.8408809336058192,0.669796337401461
Deaths,Louisiana,Male,All ages,Opioid use disorders,Rate,1996,2.624678127216699,2.9715121763424035,2.290846550862927
Deaths,Louisiana,Female,All ages,Opioid use disorders,Rate,1996,1.2360642038795546,1.3830875361186596,1.1011230111756538
Deaths,Louisiana,Both,All ages,Opioid use disorders,Rate,1996,1.9061925025502993,2.1296881287370333,1.686094913679137
Deaths,District of Columbia,Male,All ages,Opioid use disorders,Rate,1996,5.010442042178232,5.81814472384341,4.2584879177194495
Deaths,District of Columbia,Female,All ages,Opioid use disorders,Rate,1996,2.4011315455658018,2.7587867041397254,2.0582054686415083
Deaths,District of Columbia,Both,All ages,Opioid use disorders,Rate,1996,3.6148853891481734,4.103313734046682,3.138025103898584
Deaths,Oregon,Male,All ages,Opioid use disorders,Rate,1996,5.498346477378375,6.194007918176406,4.858067333509345
Deaths,Oregon,Female,All ages,Opioid use disorders,Rate,1996,1.6201380611786906,1.8144699818379089,1.4329206150331921
Deaths,Oregon,Both,All ages,Opioid use disorders,Rate,1996,3.5378020200157247,3.9462607770449827,3.1477287877939286
Deaths,Missouri,Male,All ages,Opioid use disorders,Rate,1996,2.6420921521655076,2.988565759594029,2.3187088417448103
Deaths,Missouri,Female,All ages,Opioid use disorders,Rate,1996,1.2743689616485767,1.4200193402366024,1.1457298872136
Deaths,Missouri,Both,All ages,Opioid use disorders,Rate,1996,1.9371546075999402,2.148081177018921,1.7353923404785312
Deaths,Maine,Male,All ages,Opioid use disorders,Rate,1996,2.542931940705974,2.894927461323009,2.2138450280265416
Deaths,Maine,Female,All ages,Opioid use disorders,Rate,1996,1.1601726262693477,1.3088465706342265,1.0242358471169575
Deaths,Maine,Both,All ages,Opioid use disorders,Rate,1996,1.8338286995637945,2.0640974048496674,1.6332644097291777
Deaths,Massachusetts,Male,All ages,Opioid use disorders,Rate,1996,1.0225984863982422,1.1673759459395792,0.8834439652676919
Deaths,Massachusetts,Female,All ages,Opioid use disorders,Rate,1996,0.6571999273763391,0.7244497357957851,0.5889881906218816
Deaths,Massachusetts,Both,All ages,Opioid use disorders,Rate,1996,0.8333189510983735,0.9236605015065831,0.7465599400186803
Deaths,Nevada,Male,All ages,Opioid use disorders,Rate,1996,4.760055563819209,5.434573498188603,4.175599540641312
Deaths,Nevada,Female,All ages,Opioid use disorders,Rate,1996,2.191552042858835,2.4743821528930416,1.9562394395471603
Deaths,Nevada,Both,All ages,Opioid use disorders,Rate,1996,3.5031773532619654,3.925054574723265,3.133789284633585
Deaths,Hawaii,Male,All ages,Opioid use disorders,Rate,1996,3.261523062190124,3.7598533690962634,2.8117680365126274
Deaths,Hawaii,Female,All ages,Opioid use disorders,Rate,1996,0.835991596555346,0.9416814469090359,0.7319404707253109
Deaths,Hawaii,Both,All ages,Opioid use disorders,Rate,1996,2.0617165378651516,2.3402431180187238,1.8037805236182405
Deaths,Pennsylvania,Male,All ages,Opioid use disorders,Rate,1996,5.924309134461696,6.708822835017364,5.21007874741934
Deaths,Pennsylvania,Female,All ages,Opioid use disorders,Rate,1996,1.7266077557494675,1.917056098588449,1.5390324987251773
Deaths,Pennsylvania,Both,All ages,Opioid use disorders,Rate,1996,3.7485988452208314,4.187251825081401,3.3320958092771087
Deaths,South Carolina,Male,All ages,Opioid use disorders,Rate,1996,2.7160334046754695,3.10463890360414,2.367419073833633
Deaths,South Carolina,Female,All ages,Opioid use disorders,Rate,1996,1.391284430052866,1.5604685047608442,1.2373295876509007
Deaths,South Carolina,Both,All ages,Opioid use disorders,Rate,1996,2.0346621767525326,2.2826170783288666,1.8096433831240877
Deaths,Florida,Male,All ages,Opioid use disorders,Rate,1996,3.1045879479596774,3.509517455991719,2.732221351238262
Deaths,Florida,Female,All ages,Opioid use disorders,Rate,1996,1.3076734404553476,1.4599834168995935,1.1753748710682035
Deaths,Florida,Both,All ages,Opioid use disorders,Rate,1996,2.1827399791717674,2.436646578769775,1.9542758519925587
Deaths,Indiana,Male,All ages,Opioid use disorders,Rate,1996,1.7401008039304195,1.9845891901574917,1.5270185335726538
Deaths,Indiana,Female,All ages,Opioid use disorders,Rate,1996,0.9029223433053982,1.0098874513725287,0.8036634722058953
Deaths,Indiana,Both,All ages,Opioid use disorders,Rate,1996,1.3119759888174083,1.4672991335944772,1.1708630786847012
Deaths,Wisconsin,Male,All ages,Opioid use disorders,Rate,1996,1.787132533600884,2.0527782299406794,1.5680376441551855
Deaths,Wisconsin,Female,All ages,Opioid use disorders,Rate,1996,1.014549508386878,1.1333055016790448,0.9052523941241231
Deaths,Wisconsin,Both,All ages,Opioid use disorders,Rate,1996,1.395026065954883,1.5587184153012001,1.2579852873153663
Deaths,Washington,Male,All ages,Opioid use disorders,Rate,1997,5.732908854632575,6.4246699928164155,5.054355632386776
Deaths,Washington,Female,All ages,Opioid use disorders,Rate,1997,2.1285723309424354,2.400880359025348,1.8813807150028445
Deaths,Washington,Both,All ages,Opioid use disorders,Rate,1997,3.92266337725856,4.395087672945131,3.4843279409744756
Deaths,North Dakota,Male,All ages,Opioid use disorders,Rate,1997,1.0857048102119995,1.2499637873663973,0.944708348028308
Deaths,North Dakota,Female,All ages,Opioid use disorders,Rate,1997,0.5766020914125071,0.6459666662484425,0.5084720328831672
Deaths,North Dakota,Both,All ages,Opioid use disorders,Rate,1997,0.8299946684248737,0.9306857322008752,0.7422444865083951
Deaths,Maryland,Male,All ages,Opioid use disorders,Rate,1996,1.1800830516713683,1.375555924484313,1.0176005931955001
Deaths,Maryland,Female,All ages,Opioid use disorders,Rate,1996,0.5675392749618499,0.6434454527971477,0.5011378394209177
Deaths,Maryland,Both,All ages,Opioid use disorders,Rate,1996,0.864222748720222,0.980228180246725,0.7623947876103297
Deaths,Mississippi,Male,All ages,Opioid use disorders,Rate,1996,1.8255257152848126,2.0878881066429926,1.5918752237425968
Deaths,Mississippi,Female,All ages,Opioid use disorders,Rate,1996,1.0094804692599324,1.1319294576361483,0.8990725110363637
Deaths,Mississippi,Both,All ages,Opioid use disorders,Rate,1996,1.4020324197095577,1.570435053065891,1.2547501944102246
Deaths,Alabama,Male,All ages,Opioid use disorders,Rate,1996,1.7212073590195698,1.9756705905052954,1.5090300307744713
Deaths,Alabama,Female,All ages,Opioid use disorders,Rate,1996,1.18933790569373,1.3343549227125493,1.0597220509985221
Deaths,Alabama,Both,All ages,Opioid use disorders,Rate,1996,1.4453845741940183,1.6159340112838207,1.2903686041126008
Deaths,New Mexico,Male,All ages,Opioid use disorders,Rate,1996,8.6346203551022,9.804280887934375,7.572649614620996
Deaths,New Mexico,Female,All ages,Opioid use disorders,Rate,1996,2.4376368782727718,2.732046131947118,2.155014513316671
Deaths,New Mexico,Both,All ages,Opioid use disorders,Rate,1996,5.487021651235732,6.138937959591925,4.869552946790876
Deaths,South Dakota,Male,All ages,Opioid use disorders,Rate,1996,1.1378361456704293,1.3124179473308508,0.982344750614842
Deaths,South Dakota,Female,All ages,Opioid use disorders,Rate,1996,0.6466781416498844,0.7394569951510621,0.5668975748300176
Deaths,South Dakota,Both,All ages,Opioid use disorders,Rate,1996,0.8896090229781406,0.9976963282566176,0.7904598107537542
Deaths,Idaho,Male,All ages,Opioid use disorders,Rate,1996,2.041611395925902,2.360351576294598,1.7609864985166657
Deaths,Idaho,Female,All ages,Opioid use disorders,Rate,1996,1.1218944447519366,1.281046553954589,0.9904364999299101
Deaths,Idaho,Both,All ages,Opioid use disorders,Rate,1996,1.581943901382067,1.785258350180858,1.4099154860394543
Deaths,Ohio,Male,All ages,Opioid use disorders,Rate,1996,2.38271850297394,2.7153403517118293,2.078221084772601
Deaths,Ohio,Female,All ages,Opioid use disorders,Rate,1996,1.1598944280506007,1.2992498855911048,1.0306322082336847
Deaths,Ohio,Both,All ages,Opioid use disorders,Rate,1996,1.7520863523459687,1.9626120856116065,1.5587219325580637
Deaths,Arkansas,Male,All ages,Opioid use disorders,Rate,1996,1.4276315763351455,1.6236988674777635,1.2486629940025562
Deaths,Arkansas,Female,All ages,Opioid use disorders,Rate,1996,0.8111132878709318,0.9153860340289222,0.7183303039125042
Deaths,Arkansas,Both,All ages,Opioid use disorders,Rate,1996,1.1105536702556802,1.2370842387417897,0.9974734116669712
Deaths,Wyoming,Male,All ages,Opioid use disorders,Rate,1997,2.471953854712417,2.8357748504583755,2.149685378052965
Deaths,Wyoming,Female,All ages,Opioid use disorders,Rate,1997,1.601750721226812,1.8297428246585774,1.406151379946757
Deaths,Wyoming,Both,All ages,Opioid use disorders,Rate,1997,2.0377921664578027,2.287793071676373,1.8004714976270926
Deaths,Minnesota,Male,All ages,Opioid use disorders,Rate,1996,1.4077853382805892,1.6095593883889563,1.2456047547501043
Deaths,Minnesota,Female,All ages,Opioid use disorders,Rate,1996,0.6912361724139551,0.7716371275478539,0.6203980166212719
Deaths,Minnesota,Both,All ages,Opioid use disorders,Rate,1996,1.0450262787291387,1.170843743797562,0.937220459957089
Deaths,Colorado,Male,All ages,Opioid use disorders,Rate,1997,3.870650149952766,4.384611765965627,3.3669412533200234
Deaths,Colorado,Female,All ages,Opioid use disorders,Rate,1997,1.5648960246280539,1.7734155133167624,1.39562848507893
Deaths,Colorado,Both,All ages,Opioid use disorders,Rate,1997,2.721347277339959,3.0319273636470396,2.418588227876319
Deaths,Louisiana,Male,All ages,Opioid use disorders,Rate,1997,3.1437588855255476,3.567524317627091,2.7647279579494346
Deaths,Louisiana,Female,All ages,Opioid use disorders,Rate,1997,1.4706203171842531,1.6569406508797775,1.3038303279293062
Deaths,Louisiana,Both,All ages,Opioid use disorders,Rate,1997,2.27870480970366,2.538021051657744,2.0330910482881275
Deaths,California,Male,All ages,Opioid use disorders,Rate,1996,6.398916741653891,7.186223236743465,5.650853881843018
Deaths,California,Female,All ages,Opioid use disorders,Rate,1996,2.1849336838810105,2.4385002702277303,1.9408871403943246
Deaths,California,Both,All ages,Opioid use disorders,Rate,1996,4.292002494342293,4.770917888791063,3.836443900595793
Deaths,Oregon,Male,All ages,Opioid use disorders,Rate,1997,5.902620830851029,6.678341989401448,5.24215365627474
Deaths,Oregon,Female,All ages,Opioid use disorders,Rate,1997,1.8120686421582866,2.0377289882255516,1.6144821929338422
Deaths,Oregon,Both,All ages,Opioid use disorders,Rate,1997,3.837044297800106,4.28683891356516,3.4371403369647506
Deaths,Nebraska,Male,All ages,Opioid use disorders,Rate,1996,1.1851268854992563,1.351470645784235,1.0332103727069641
Deaths,Nebraska,Female,All ages,Opioid use disorders,Rate,1996,0.7859177876750532,0.8834853471507876,0.6968711325932608
Deaths,Nebraska,Both,All ages,Opioid use disorders,Rate,1996,0.9818811295954171,1.0979320347893742,0.877444508748568
Deaths,Montana,Male,All ages,Opioid use disorders,Rate,1996,1.833226718785023,2.1054085571614864,1.5883181434419227
Deaths,Montana,Female,All ages,Opioid use disorders,Rate,1996,1.0520539740505643,1.1976049014198895,0.9235988649615184
Deaths,Montana,Both,All ages,Opioid use disorders,Rate,1996,1.4403385241408417,1.6117683311012971,1.2794668773857167
Deaths,Oklahoma,Male,All ages,Opioid use disorders,Rate,1996,2.4692653280360277,2.8259115706037403,2.1679027872808865
Deaths,Oklahoma,Female,All ages,Opioid use disorders,Rate,1996,1.5434895045740957,1.7364123134613652,1.3691781755956167
Deaths,Oklahoma,Both,All ages,Opioid use disorders,Rate,1996,1.996714852391795,2.2280766458386534,1.793502955365794
Deaths,Connecticut,Male,All ages,Opioid use disorders,Rate,1996,5.503387936500929,6.234493005234617,4.816355300026594
Deaths,Connecticut,Female,All ages,Opioid use disorders,Rate,1996,1.4397315951988672,1.6173428206142273,1.2647275468204764
Deaths,Connecticut,Both,All ages,Opioid use disorders,Rate,1996,3.40975263052393,3.8157935200301396,3.028087089115612
Deaths,Utah,Male,All ages,Opioid use disorders,Rate,1996,1.7691348375961906,2.0212035731360163,1.549598506623907
Deaths,Utah,Female,All ages,Opioid use disorders,Rate,1996,0.9846644445728405,1.1106122794162008,0.8680516869394244
Deaths,Utah,Both,All ages,Opioid use disorders,Rate,1996,1.3764196682999685,1.539313566979424,1.2205453398864174
Deaths,Rhode Island,Male,All ages,Opioid use disorders,Rate,1996,2.3390354818774344,2.7130645638495965,2.0283635295045737
Deaths,Rhode Island,Female,All ages,Opioid use disorders,Rate,1996,1.3014938333547847,1.4696456591080214,1.148454061592159
Deaths,Rhode Island,Both,All ages,Opioid use disorders,Rate,1996,1.800317088114173,2.0188042245171864,1.6094404506546838
Deaths,District of Columbia,Male,All ages,Opioid use disorders,Rate,1997,5.553193866717386,6.467835219450546,4.684086954836455
Deaths,District of Columbia,Female,All ages,Opioid use disorders,Rate,1997,2.5555639782377617,2.919499540883256,2.206661238897893
Deaths,District of Columbia,Both,All ages,Opioid use disorders,Rate,1997,3.9508568691775565,4.452852871104356,3.433735642257236
Deaths,Alaska,Male,All ages,Opioid use disorders,Rate,1997,3.91805521810425,4.503519168574324,3.406069357469115
Deaths,Alaska,Female,All ages,Opioid use disorders,Rate,1997,2.0048242754322336,2.2901443797893473,1.73882594859808
Deaths,Alaska,Both,All ages,Opioid use disorders,Rate,1997,3.0002945199013413,3.386053429867255,2.6568394149784273
Deaths,Iowa,Male,All ages,Opioid use disorders,Rate,1996,1.2367256749843492,1.4029769363951359,1.0708424616255572
Deaths,Iowa,Female,All ages,Opioid use disorders,Rate,1996,0.7239442767152446,0.8113981187404162,0.6435742269414559
Deaths,Iowa,Both,All ages,Opioid use disorders,Rate,1996,0.9742004965484176,1.0786287921362123,0.8689729106818663
Deaths,South Carolina,Male,All ages,Opioid use disorders,Rate,1997,3.0262187204387048,3.43561081492658,2.6204532614479206
Deaths,South Carolina,Female,All ages,Opioid use disorders,Rate,1997,1.5244984804095008,1.7151976237852633,1.3653258476780537
Deaths,South Carolina,Both,All ages,Opioid use disorders,Rate,1997,2.2541476089770613,2.502919157485714,2.0097649306707233
Deaths,Alaska,Male,All ages,Opioid use disorders,Rate,1996,3.6980617551166244,4.237915199192348,3.2023092474259167
Deaths,Alaska,Female,All ages,Opioid use disorders,Rate,1996,1.8426441313915187,2.113197173907569,1.607073855533901
Deaths,Alaska,Both,All ages,Opioid use disorders,Rate,1996,2.8099000540275325,3.19609682953916,2.4756591203778737
Deaths,Massachusetts,Male,All ages,Opioid use disorders,Rate,1997,1.1493832544031102,1.3209063940963124,0.997939274499783
Deaths,Massachusetts,Female,All ages,Opioid use disorders,Rate,1997,0.7292172514461893,0.8026028630111144,0.656548251287091
Deaths,Massachusetts,Both,All ages,Opioid use disorders,Rate,1997,0.9317764345517,1.0364049590921842,0.8302858713220996
Deaths,Delaware,Male,All ages,Opioid use disorders,Rate,1996,5.086694356937987,5.869708640491545,4.454490678972329
Deaths,Delaware,Female,All ages,Opioid use disorders,Rate,1996,1.7215534441937335,1.9624702521868451,1.5041099483841929
Deaths,Delaware,Both,All ages,Opioid use disorders,Rate,1996,3.3576213549764913,3.781573722746058,2.9833679382554377
Deaths,Washington,Male,All ages,Opioid use disorders,Rate,1996,5.344486490340905,6.036377082089402,4.650608367279049
Deaths,Washington,Female,All ages,Opioid use disorders,Rate,1996,1.9354879784505798,2.1762826002392575,1.717927092709621
Deaths,Washington,Both,All ages,Opioid use disorders,Rate,1996,3.631562995728871,4.072258505845416,3.195455740024193
Deaths,Tennessee,Male,All ages,Opioid use disorders,Rate,1996,2.7434845712157063,3.1031705263494374,2.4158864210075115
Deaths,Tennessee,Female,All ages,Opioid use disorders,Rate,1996,1.5645498148636237,1.7461041037738205,1.392958460400468
