measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2012,15.112482444958712,16.534017714165405,14.075979162955505
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2012,15.810845343179139,17.270752938439085,14.716582194052805
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2012,15.993299591837852,17.432797619644926,14.910387983580419
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2012,16.405818974277636,17.736018380807987,15.34270005437525
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2012,17.408655948190084,18.71119901272553,16.2424010456793
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2012,14.452832618641793,15.497693041628368,13.527566426062478
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2012,10.91533390526726,11.857358809831679,10.064186026355577
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2012,5.803953522792858,6.299837877441805,5.361138890256265
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2014,2.4425660139664953,2.717664380678153,2.222360319401101
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2014,11.417700091502956,12.627471603370244,10.604588839337843
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2014,19.104663764115465,21.434660452324056,17.52717530361824
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2014,20.000281379839453,22.164757413300197,18.29202312220689
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2014,19.50894242576835,21.218194687166175,18.14060501970983
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2014,18.650407771176997,19.990771919063118,17.446433666714377
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2014,19.25391998458015,20.65383300739064,17.972680468310845
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2014,16.557285167674323,17.729130088286375,15.47124888617732
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2014,13.002986510807435,14.172385340087944,11.970043053616283
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2014,7.066858512806663,7.686696454203884,6.516973506280912
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2016,2.980690710166247,3.275762573218403,2.7161279649285377
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2016,15.190211525136727,16.847481057464403,14.207566187915795
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2016,26.543581412139098,30.059437459321085,24.72340131834782
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2016,27.688066944444248,30.955061381679233,25.632409198835568
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2016,25.73850126436296,27.786536862951635,24.222515429018934
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2016,22.56665702980811,24.064615519828358,21.3166676208021
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2016,22.18839312495488,23.76160884956426,20.675734555163093
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2016,19.4361260236802,20.812643577169695,18.090784999356078
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2016,15.414010810602605,16.861992344135807,14.042539086227317
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2016,8.500525797225086,9.288947242154686,7.731462088592297
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2015,2.6726298571942753,2.93072849653325,2.435137590487812
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2015,13.065375383916372,14.418759725743364,12.160363216294675
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2015,22.421579455720934,25.189862830681275,20.652874185343634
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2015,23.535084256674462,26.25362397297382,21.61437584550876
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2015,22.33847935684173,24.17131314739178,20.839925008817787
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2015,20.422228527248162,21.70601451100882,19.237908366920905
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2015,20.548791173429784,21.989103394867758,19.179698717926644
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2015,17.882935624652003,19.115234548277453,16.691422612229193
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2015,14.129895410093727,15.41840080766683,12.968072020086218
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2015,7.732392070561196,8.43069946427863,7.073733172072436
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2017,3.23687716676022,3.62773112734339,2.8255310370748195
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2017,16.61719418415865,18.930946956548556,15.33418520638197
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2017,28.93659252687191,33.31521480284091,26.804102344501707
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2017,29.95156392831932,34.11709609287173,27.61094609090572
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2017,27.619865560584334,30.227922236982636,25.845049513697234
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2017,23.77232485297318,25.6474323630844,21.82824361476269
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2017,23.005854443885347,24.819946554837454,21.22641147012265
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2017,20.12582917948096,21.766545764037087,18.3798549019012
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2017,15.801795861408863,17.447414891091338,14.232590477468461
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2017,8.760743139486662,9.708015189836445,7.786689769314202
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2018,3.405612138995748,3.893749507974943,2.867807301796661
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2018,17.22938410815777,19.881704498018966,15.716166330517819
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2018,28.9679753669216,33.73092927568783,26.659806411750488
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2018,29.88316993524246,34.23685728972121,27.511706713563516
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2018,27.81755013500218,30.683375836930573,25.93753086246952
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2018,24.50803404461888,26.68606791805364,22.19633059130246
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2018,24.089033925403797,26.27784212876109,21.7754182072623
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2018,21.120859804413616,23.086562842548386,18.850094732332185
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2018,16.462208821542294,18.375187698599223,14.51152925754265
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2018,9.150963622615077,10.23624452272037,7.962810635030093
Deaths,United States of America,Both,15-19 years,Opioid use disorders,Rate,2019,3.5329998563752913,4.04797689630277,2.9976428834969946
Deaths,United States of America,Both,20-24 years,Opioid use disorders,Rate,2019,18.299595740178457,21.15058277906024,16.67354066366172
Deaths,United States of America,Both,25-29 years,Opioid use disorders,Rate,2019,29.825843384233767,35.10279660448866,27.22294543566619
Deaths,United States of America,Both,30-34 years,Opioid use disorders,Rate,2019,30.708425665592895,35.58631865345786,27.857356827671634
Deaths,United States of America,Both,35-39 years,Opioid use disorders,Rate,2019,28.883556679044144,31.963174025325124,26.762504925819677
Deaths,United States of America,Both,40-44 years,Opioid use disorders,Rate,2019,25.416353887050747,27.994916096231627,23.284008042631484
Deaths,United States of America,Both,45-49 years,Opioid use disorders,Rate,2019,24.999994955872005,27.779017606670443,22.242056171630185
Deaths,United States of America,Both,50-54 years,Opioid use disorders,Rate,2019,21.93868051804002,24.26215048015487,19.15093060104071
Deaths,United States of America,Both,55-59 years,Opioid use disorders,Rate,2019,17.02058222036995,19.216479755543585,14.671397653260037
Deaths,United States of America,Both,60-64 years,Opioid use disorders,Rate,2019,9.44259077023283,10.578343261467502,8.05514675697103
